FOT_RT,,FOT_35C,,FOT_45C,,FOT_55C,,Convert to Abs("FOT_RT"):FOT_RT,,Convert to Abs("FOT_35C"):FOT_35C,,Convert to Abs("FOT_45C"):FOT_45C,,Convert to Abs("FOT_55C"):FOT_55C,,
Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),%R,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,Wavelength (nm),Abs,
641.7379761,0.06251731515,641.7379761,0.07708826661,641.7379761,0.07642262429,641.7379761,0.0781109184,641.7379761,3.203999758,641.7379761,3.113011837,641.7379761,3.116778135,641.7379761,3.107288361,
641.0709839,0.06181908399,641.0709839,0.07788399607,641.0709839,0.0768660605,641.0709839,0.07766576111,641.0709839,3.208877325,641.0709839,3.108551741,641.0709839,3.114265442,641.0709839,3.109770298,
640.4039917,0.06235946342,640.4039917,0.07660152763,640.4039917,0.07560007274,640.4039917,0.07662849128,640.4039917,3.205097675,640.4039917,3.115762472,640.4039917,3.121477842,640.4039917,3.115609646,
639.7369385,0.06163755432,639.7369385,0.07763288915,639.7369385,0.07617258281,639.7369385,0.0772094056,639.7369385,3.210154533,639.7369385,3.109954357,639.7369385,3.118201256,639.7369385,3.112329721,
639.0699463,0.06096594036,639.0699463,0.07707286626,639.0699463,0.0756065771,639.0699463,0.07735367864,639.0699463,3.214912653,639.0699463,3.113098383,639.0699463,3.121440411,639.0699463,3.111519098,
638.4029541,0.0614737682,638.4029541,0.07685993612,638.4029541,0.07573740184,638.4029541,0.07727120072,638.4029541,3.211310148,638.4029541,3.114300013,638.4029541,3.120689631,638.4029541,3.111982346,
637.7359619,0.06072088704,637.7359619,0.07746724039,637.7359619,0.07550609857,637.7359619,0.07685118169,637.7359619,3.21666193,637.7359619,3.110881805,637.7359619,3.12201786,637.7359619,3.114349365,
637.0689697,0.0610954836,637.0689697,0.07706739753,637.0689697,0.07587143034,637.0689697,0.0761288777,637.0689697,3.213990927,637.0689697,3.113129377,637.0689697,3.119921684,637.0689697,3.118450642,
636.4019775,0.06149507686,636.4019775,0.07658556849,636.4019775,0.07559861243,636.4019775,0.07664604485,636.4019775,3.211159706,636.4019775,3.115853071,636.4019775,3.121486187,636.4019775,3.115510225,
635.7349854,0.06067395955,635.7349854,0.07692055404,635.7349854,0.07558427751,635.7349854,0.0765363425,635.7349854,3.216997623,635.7349854,3.113957644,635.7349854,3.121568441,635.7349854,3.116132259,
635.0679932,0.06041808054,635.0679932,0.07643320411,635.0679932,0.07584276795,635.0679932,0.07549474388,635.0679932,3.21883297,635.0679932,3.116718054,635.0679932,3.120085955,635.0679932,3.122083187,
634.4009399,0.06062537432,634.4009399,0.07645244151,634.4009399,0.07482486218,634.4009399,0.07501585782,634.4009399,3.217345476,634.4009399,3.11660862,634.4009399,3.125954151,634.4009399,3.124846935,
633.7339478,0.06011943892,633.7339478,0.07617560029,633.7339478,0.07428631932,633.7339478,0.07553844899,633.7339478,3.220985174,633.7339478,3.11818409,633.7339478,3.129091263,633.7339478,3.121831894,
633.0669556,0.06055458263,633.0669556,0.07596317679,633.0669556,0.07510994375,633.0669556,0.07463859022,633.0669556,3.217853069,633.0669556,3.119396925,633.0669556,3.124302626,633.0669556,3.127036572,
632.3999634,0.06018195301,632.3999634,0.0766819641,632.3999634,0.07549373806,632.3999634,0.07537154853,632.3999634,3.220533609,632.3999634,3.115306854,632.3999634,3.122089148,632.3999634,3.122792482,
631.7329712,0.05995188281,631.7329712,0.07559273392,631.7329712,0.07585182041,631.7329712,0.07622218877,631.7329712,3.222197056,631.7329712,3.121520042,631.7329712,3.120033979,631.7329712,3.117918491,
631.065979,0.06056057662,631.065979,0.07625004649,631.065979,0.07533270121,631.065979,0.07490093261,631.065979,3.217809916,631.065979,3.117759943,631.065979,3.123016357,631.065979,3.125512838,
630.3989868,0.05951400846,630.3989868,0.0754218325,630.3989868,0.07498343289,630.3989868,0.07491575181,630.3989868,3.225380898,630.3989868,3.122503042,630.3989868,3.125034571,630.3989868,3.125426769,
629.7319946,0.06019553915,629.7319946,0.07625671476,629.7319946,0.07441494614,629.7319946,0.07409531623,629.7319946,3.220435619,629.7319946,3.117721796,629.7319946,3.128339767,629.7319946,3.130209208,
629.0649414,0.06023592874,629.0649414,0.07551172376,629.0649414,0.0749451071,629.0649414,0.07543916255,629.0649414,3.220144272,629.0649414,3.121985674,629.0649414,3.125256777,629.0649414,3.122403145,
628.3979492,0.06002081931,628.3979492,0.07562816888,628.3979492,0.07387661934,628.3979492,0.07479500771,628.3979492,3.221698046,628.3979492,3.121316433,628.3979492,3.131492853,628.3979492,3.126127481,
627.730957,0.05968906358,627.730957,0.07579173148,627.730957,0.07532156259,627.730957,0.07559673488,627.730957,3.22410512,627.730957,3.120378256,627.730957,3.12308073,627.730957,3.121496916,
627.0639648,0.05977298319,627.0639648,0.07550560683,627.0639648,0.07398837805,627.0639648,0.0746466592,627.0639648,3.223495007,627.0639648,3.122020721,627.0639648,3.130836487,627.0639648,3.126989603,
626.3969727,0.05996933207,626.3969727,0.07472593337,626.3969727,0.07336317003,626.3969727,0.07539256662,626.3969727,3.222070694,626.3969727,3.12652874,626.3969727,3.134521961,626.3969727,3.122671366,
625.7299805,0.05996258557,625.7299805,0.07538993657,625.7299805,0.07393100113,625.7299805,0.07449129224,625.7299805,3.22211957,625.7299805,3.122686625,625.7299805,3.131173372,625.7299805,3.127894402,
625.0629883,0.06024236232,625.0629883,0.07477073371,625.0629883,0.07401139289,625.0629883,0.0744632408,625.0629883,3.220098019,625.0629883,3.126268387,625.0629883,3.130701542,625.0629883,3.128058195,
624.3959351,0.05990650877,624.3959351,0.07459163666,624.3959351,0.07315782458,624.3959351,0.0743110925,624.3959351,3.222526073,624.3959351,3.127309799,624.3959351,3.135739088,624.3959351,3.128946304,
623.7289429,0.05896718428,623.7289429,0.0752562508,623.7289429,0.07346113026,623.7289429,0.07536630332,623.7289429,3.229389668,623.7289429,3.123457432,623.7289429,3.133942366,623.7289429,3.122822762,
623.0619507,0.05916202068,623.0619507,0.07474032789,623.0619507,0.07308746874,623.0619507,0.07423698902,623.0619507,3.22795701,623.0619507,3.126445055,623.0619507,3.136157036,623.0619507,3.129379749,
622.3949585,0.05947655812,622.3949585,0.07449218631,622.3949585,0.07417371124,622.3949585,0.07407036424,622.3949585,3.225654125,622.3949585,3.127889395,622.3949585,3.129750013,622.3949585,3.130355597,
621.7279663,0.0596684292,621.7279663,0.07466121763,621.7279663,0.07344554365,621.7279663,0.07465494424,621.7279663,3.224255323,621.7279663,3.126904964,621.7279663,3.134034634,621.7279663,3.126941442,
621.0609741,0.05872771144,621.0609741,0.0749745369,621.0609741,0.07339177281,621.0609741,0.07474831492,621.0609741,3.231156826,621.0609741,3.125086308,621.0609741,3.134352684,621.0609741,3.126398563,
620.3939819,0.05948886275,620.3939819,0.07468390465,620.3939819,0.07380785793,620.3939819,0.07494015247,620.3939819,3.225564241,620.3939819,3.126772881,620.3939819,3.131897449,620.3939819,3.125285387,
619.7269897,0.05918588117,619.7269897,0.07440041751,619.7269897,0.07358077168,619.7269897,0.0743900016,619.7269897,3.227781773,619.7269897,3.128424644,619.7269897,3.133235693,619.7269897,3.128485441,
619.0599365,0.05937698856,619.0599365,0.07377263159,619.0599365,0.07336100191,619.0599365,0.07522772998,619.0599365,3.226381779,619.0599365,3.132104635,619.0599365,3.134534836,619.0599365,3.123621941,
618.3929443,0.05872153491,618.3929443,0.0749707222,618.3929443,0.07330214977,618.3929443,0.0746628195,618.3929443,3.231202602,618.3929443,3.125108242,618.3929443,3.134883404,618.3929443,3.126895666,
617.7259521,0.05875599384,617.7259521,0.07363081723,617.7259521,0.07279693335,617.7259521,0.07425933331,617.7259521,3.230947733,617.7259521,3.132940292,617.7259521,3.137887001,617.7259521,3.129248857,
617.05896,0.05908425525,617.05896,0.07503474504,617.05896,0.07389717549,617.05896,0.07337664813,617.05896,3.228528261,617.05896,3.124737501,617.05896,3.131372213,617.05896,3.134442091,
616.3919678,0.05891555175,616.3919678,0.07441351563,616.3919678,0.07359238714,616.3919678,0.07312101871,616.3919678,3.229769945,616.3919678,3.128348112,616.3919678,3.133167028,616.3919678,3.135957718,
615.7249756,0.05764298141,615.7249756,0.07334637642,615.7249756,0.07292740047,615.7249756,0.07301900536,615.7249756,3.239253521,615.7249756,3.134621382,615.7249756,3.13710928,615.7249756,3.136564016,
615.0579834,0.05898371339,615.0579834,0.07362669706,615.0579834,0.07273911685,615.0579834,0.0731748566,615.0579834,3.229267836,615.0579834,3.132964611,615.0579834,3.138231993,615.0579834,3.135637999,
614.3909912,0.05874156579,614.3909912,0.07400264591,614.3909912,0.07299204916,614.3909912,0.07339445502,614.3909912,3.231054544,614.3909912,3.130752802,614.3909912,3.136724472,614.3909912,3.13433671,
613.723938,0.05908808857,613.723938,0.07341398299,613.723938,0.0724613294,613.723938,0.07349783182,613.723938,3.228500128,613.723938,3.134221315,613.723938,3.13989377,613.723938,3.133725405,
613.0569458,0.05820091069,613.0569458,0.07454689592,613.0569458,0.0722758621,613.0569458,0.07385530323,613.0569458,3.235070229,613.0569458,3.127570391,613.0569458,3.141006708,613.0569458,3.131618261,
612.3899536,0.05785854906,612.3899536,0.07362603396,612.3899536,0.07203758508,612.3899536,0.07326113433,612.3899536,3.237632513,612.3899536,3.132968664,612.3899536,3.142440796,612.3899536,3.135126352,
611.7229614,0.05814565346,611.7229614,0.07385592163,611.7229614,0.07213507593,611.7229614,0.07363093644,611.7229614,3.235482693,611.7229614,3.131614685,611.7229614,3.141853571,611.7229614,3.132939577,
611.0559692,0.05821106583,611.0559692,0.07271298766,611.0559692,0.07181659341,611.0559692,0.07308070362,611.0559692,3.234994411,611.0559692,3.138387918,611.0559692,3.143775225,611.0559692,3.136197329,
610.3889771,0.05770532414,610.3889771,0.07302368432,610.3889771,0.07220607996,610.3889771,0.0726891011,610.3889771,3.238784075,610.3889771,3.13653636,610.3889771,3.141426325,610.3889771,3.138530731,
609.7219849,0.05725399405,609.7219849,0.07306958735,609.7219849,0.07131063938,609.7219849,0.07242447138,609.7219849,3.242194176,609.7219849,3.136263371,609.7219849,3.146845579,609.7219849,3.140114784,
609.0549927,0.05793998763,609.0549927,0.07349319756,609.0549927,0.07194413245,609.0549927,0.07235551625,609.0549927,3.237021685,609.0549927,3.133752823,609.0549927,3.143004656,609.0549927,3.14052844,
608.3879395,0.05683067068,608.3879395,0.07231172919,608.3879395,0.07176275551,608.3879395,0.0724510029,608.3879395,3.245417118,608.3879395,3.140791178,608.3879395,3.144100904,608.3879395,3.139955521,
607.7209473,0.05724697933,607.7209473,0.0720051229,607.7209473,0.07113002241,607.7209473,0.07187544554,607.7209473,3.242247343,607.7209473,3.142636538,607.7209473,3.147947073,607.7209473,3.143419504,
607.0539551,0.05705848336,607.0539551,0.07229106128,607.0539551,0.07109647244,607.0539551,0.07240214944,607.0539551,3.243679762,607.0539551,3.140915394,607.0539551,3.148151875,607.0539551,3.140248537,
606.3869629,0.05716491863,606.3869629,0.07190812379,606.3869629,0.07029284537,606.3869629,0.07180678099,606.3869629,3.242870331,606.3869629,3.143222094,606.3869629,3.153088808,606.3869629,3.143834591,
605.7199707,0.05687008798,605.7199707,0.07187985629,605.7199707,0.07035376877,605.7199707,0.07186947763,605.7199707,3.245115995,605.7199707,3.143392801,605.7199707,3.152712584,605.7199707,3.143455505,
605.0529785,0.05651858449,605.0529785,0.07164347172,605.0529785,0.07056429237,605.0529785,0.07144408673,605.0529785,3.247808695,605.0529785,3.144823313,605.0529785,3.15141511,605.0529785,3.146033764,
604.3859863,0.05606670305,604.3859863,0.07211216539,604.3859863,0.06980597973,604.3859863,0.07049541175,604.3859863,3.25129509,604.3859863,3.141991377,604.3859863,3.156107426,604.3859863,3.151839018,
603.7189941,0.05594444647,603.7189941,0.07130486518,603.7189941,0.07016637176,603.7189941,0.07087142766,603.7189941,3.252243042,603.7189941,3.146880865,603.7189941,3.153871059,603.7189941,3.149528742,
603.0519409,0.05594944954,603.0519409,0.07108254731,603.0519409,0.0696733892,603.0519409,0.07061970979,603.0519409,3.25220418,603.0519409,3.14823699,603.0519409,3.156933069,603.0519409,3.151074171,
602.3849487,0.05611341447,602.3849487,0.07090203464,602.3849487,0.06949708611,602.3849487,0.07025912404,602.3849487,3.250933409,602.3849487,3.149341345,602.3849487,3.158033371,602.3849487,3.153297186,
601.7179565,0.05450631306,601.7179565,0.07105205953,601.7179565,0.06977598369,601.7179565,0.07003878057,601.7179565,3.263553143,601.7179565,3.148423433,601.7179565,3.156294107,601.7179565,3.154661417,
601.0509644,0.05585641041,601.0509644,0.07058379054,601.0509644,0.07013671845,601.0509644,0.07008763403,601.0509644,3.252927065,601.0509644,3.151294947,601.0509644,3.154054642,601.0509644,3.154358625,
600.3839722,0.05596745014,600.3839722,0.06972804666,600.3839722,0.06949447095,600.3839722,0.06906580925,600.3839722,3.252064466,600.3839722,3.156592607,600.3839722,3.158049822,600.3839722,3.160736799,
599.71698,0.05510012433,599.71698,0.06926715374,599.71698,0.06955502927,599.71698,0.06940028816,599.71698,3.258847475,599.71698,3.159472704,599.71698,3.157671452,599.71698,3.158638716,
599.0499878,0.05452334136,599.0499878,0.06954214722,599.0499878,0.06899808347,599.0499878,0.06954917312,599.0499878,3.263417482,599.0499878,3.157751799,599.0499878,3.161163092,599.0499878,3.15770793,
598.3829346,0.05477138236,598.3829346,0.06930586696,598.3829346,0.06878533214,598.3829346,0.06879418343,598.3829346,3.261446238,598.3829346,3.159229994,598.3829346,3.162504196,598.3829346,3.162448168,
597.7159424,0.05405669287,597.7159424,0.06830565631,597.7159424,0.06760389358,597.7159424,0.06918153912,597.7159424,3.26715064,597.7159424,3.165543318,597.7159424,3.17002821,597.7159424,3.160009861,
597.0489502,0.05349799246,597.0489502,0.06827005744,597.0489502,0.06714330614,597.0489502,0.06877546012,597.0489502,3.271662474,597.0489502,3.165769815,597.0489502,3.172997236,597.0489502,3.162566423,
596.381958,0.05432295054,596.381958,0.06700593233,596.381958,0.06707832962,596.381958,0.06837045401,596.381958,3.265016556,596.381958,3.173886776,596.381958,3.173417807,596.381958,3.165131569,
595.7149658,0.05319232494,595.7149658,0.06834409386,595.7149658,0.06676873565,595.7149658,0.0679423511,595.7149658,3.274151087,595.7149658,3.165298939,595.7149658,3.17542696,595.7149658,3.167859316,
595.0479736,0.05350385979,595.0479736,0.06702317297,595.0479736,0.06694576144,595.0479736,0.06726492196,595.0479736,3.27161479,595.0479736,3.173774958,595.0479736,3.174276829,595.0479736,3.172211409,
594.3809814,0.05297742784,594.3809814,0.06717120111,594.3809814,0.06605322659,594.3809814,0.06735396385,594.3809814,3.275909185,594.3809814,3.172816992,594.3809814,3.180105925,594.3809814,3.17163682,
593.7139893,0.05223712698,593.7139893,0.06699484587,593.7139893,0.0660380125,593.7139893,0.06671264023,593.7139893,3.282020807,593.7139893,3.17395854,593.7139893,3.18020606,593.7139893,3.175791979,
593.046936,0.05259985849,593.046936,0.06727565825,593.046936,0.06545446813,593.046936,0.0656946227,593.046936,3.279015303,593.046936,3.172142029,593.046936,3.184060812,593.046936,3.182470083,
592.3799438,0.05265428871,592.3799438,0.06601000577,592.3799438,0.06561855972,592.3799438,0.06613778323,592.3799438,3.27856636,592.3799438,3.18039012,592.3799438,3.182973385,592.3799438,3.179550409,
591.7129517,0.05300158635,591.7129517,0.06700379401,591.7129517,0.0654976964,591.7129517,0.06618210673,591.7129517,3.27571106,591.7129517,3.173900604,591.7129517,3.183773994,591.7129517,3.179259539,
591.0459595,0.0515778847,591.0459595,0.06638117135,591.0459595,0.06586551666,591.0459595,0.06602601707,591.0459595,3.287536383,591.0459595,3.177955151,591.0459595,3.181341887,591.0459595,3.180284977,
590.3789673,0.05154107884,590.3789673,0.06608677655,590.3789673,0.06468185037,590.3789673,0.06602153182,590.3789673,3.287846565,590.3789673,3.179885387,590.3789673,3.189217567,590.3789673,3.180314302,
589.7119751,0.05201576278,589.7119751,0.0656516999,589.7119751,0.06469197571,589.7119751,0.06521363556,589.7119751,3.283864975,589.7119751,3.18275404,589.7119751,3.189149618,589.7119751,3.185661554,
589.0449829,0.05111309141,589.0449829,0.06502567232,589.0449829,0.0646944195,589.0449829,0.06480239332,589.0449829,3.291467905,589.0449829,3.186915159,589.0449829,3.189133167,589.0449829,3.188408852,
588.3779907,0.05225171149,588.3779907,0.064431943,588.3779907,0.06386175007,588.3779907,0.06413312256,588.3779907,3.281899452,588.3779907,3.190898657,588.3779907,3.19475913,588.3779907,3.192917585,
587.7109375,0.05123167112,587.7109375,0.0657248348,587.7109375,0.06426136196,587.7109375,0.06327971816,587.7109375,3.29046154,587.7109375,3.182270527,587.7109375,3.19204998,587.7109375,3.198735476,
587.0439453,0.05098959059,587.0439453,0.06466573477,587.0439453,0.0640925616,587.0439453,0.06417492032,587.0439453,3.292518377,587.0439453,3.189325809,587.0439453,3.193192482,587.0439453,3.192634583,
586.3769531,0.0513320975,586.3769531,0.06460437179,586.3769531,0.06340909749,586.3769531,0.06450858712,586.3769531,3.289611101,586.3769531,3.189738035,586.3769531,3.19784832,586.3769531,3.190382481,
585.7099609,0.05107647181,585.7099609,0.06417737901,585.7099609,0.06262621284,585.7099609,0.06463421136,585.7099609,3.291779041,585.7099609,3.192618132,585.7099609,3.203243971,585.7099609,3.189537525,
585.0429688,0.05111400783,585.0429688,0.06388083845,585.0429688,0.06409019232,585.0429688,0.06391293555,585.0429688,3.291460037,585.0429688,3.194629431,585.0429688,3.193208456,585.0429688,3.194411278,
584.3759766,0.05059076846,584.3759766,0.06396348029,584.3759766,0.06326626986,584.3759766,0.06355634332,584.3759766,3.295928717,584.3759766,3.194067955,584.3759766,3.198827744,584.3759766,3.196841002,
583.7089844,0.05004273355,583.7089844,0.06303309649,583.7089844,0.0628104955,583.7089844,0.06241193041,583.7089844,3.300658941,583.7089844,3.200431347,583.7089844,3.201967716,583.7089844,3.204732418,
583.0419922,0.04976556078,583.0419922,0.06411412358,583.0419922,0.06248640269,583.0419922,0.0635946244,583.0419922,3.303071022,583.0419922,3.193046331,583.0419922,3.204214573,583.0419922,3.196579695,
582.374939,0.05143057182,582.374939,0.06291726232,582.374939,0.06206958368,582.374939,0.06393525004,582.374939,3.288778543,582.374939,3.201230288,582.374939,3.207121134,582.374939,3.194259644,
581.7079468,0.05074260384,581.7079468,0.06268556416,581.7079468,0.06231131405,581.7079468,0.063163504,581.7079468,3.29462719,581.7079468,3.20283246,581.7079468,3.20543313,581.7079468,3.199533701,
581.0409546,0.04875370115,581.0409546,0.06374364346,581.0409546,0.06143353507,581.0409546,0.0640803799,581.0409546,3.311992407,581.0409546,3.195563078,581.0409546,3.211594582,581.0409546,3.193274975,
580.3739624,0.05046117678,580.3739624,0.06290629506,580.3739624,0.06236563623,580.3739624,0.06220668554,580.3739624,3.297042608,580.3739624,3.201305866,580.3739624,3.205054522,580.3739624,3.20616293,
579.7069702,0.04918719083,579.7069702,0.0624602735,579.7069702,0.06059395522,579.7069702,0.06249807775,579.7069702,3.308147907,579.7069702,3.204396248,579.7069702,3.217570782,579.7069702,3.204133272,
579.039978,0.05055889487,579.039978,0.06257233769,579.039978,0.06200682372,579.039978,0.06178851053,579.039978,3.296202421,579.039978,3.203617573,579.039978,3.207560539,579.039978,3.209092379,
578.3729858,0.04969923198,578.3729858,0.06261765212,578.3729858,0.06117957085,578.3729858,0.06307915598,578.3729858,3.303650379,578.3729858,3.203303099,578.3729858,3.213393688,578.3729858,3.20011425,
577.7059937,0.04933457822,577.7059937,0.06224700436,577.7059937,0.06061081216,577.7059937,0.0612859726,577.7059937,3.306848526,577.7059937,3.205881596,577.7059937,3.217449903,577.7059937,3.212638855,
577.0389404,0.04895359278,577.0389404,0.06130125374,577.0389404,0.06066748872,577.0389404,0.06276147813,577.0389404,3.310215473,577.0389404,3.212530613,577.0389404,3.217043877,577.0389404,3.202306747,
576.3719482,0.04872037843,576.3719482,0.06208677217,576.3719482,0.06228764355,576.3719482,0.06266943365,576.3719482,3.312289238,576.3719482,3.207000971,576.3719482,3.205598116,576.3719482,3.202944279,
575.7049561,0.04959977791,575.7049561,0.06130689755,575.7049561,0.06137695909,575.7049561,0.062413048,575.7049561,3.304520369,575.7049561,3.212490559,575.7049561,3.211994648,575.7049561,3.20472455,
575.0379639,0.04885986447,575.0379639,0.06146056578,575.0379639,0.06085849181,575.0379639,0.06176055595,575.0379639,3.311047792,575.0379639,3.21140337,575.0379639,3.21567893,575.0379639,3.209288836,
574.3709717,0.04830128327,574.3709717,0.0612202324,574.3709717,0.06008289009,574.3709717,0.06212043762,574.3709717,3.316041231,574.3709717,3.213104963,574.3709717,3.221249104,574.3709717,3.206765413,
573.7039795,0.04804961383,573.7039795,0.06166984513,573.7039795,0.06036750972,573.7039795,0.06158414111,573.7039795,3.318310022,573.7039795,3.209927082,573.7039795,3.219196796,573.7039795,3.210530996,
573.0369873,0.04766652733,573.0369873,0.06124067679,573.0369873,0.05844579265,573.0369873,0.05992075801,573.0369873,3.321786404,573.0369873,3.212960005,573.0369873,3.233246803,573.0369873,3.2224226,
572.3699951,0.04872940108,572.3699951,0.05992571265,572.3699951,0.0592228435,572.3699951,0.06088951975,572.3699951,3.312208891,572.3699951,3.222386837,572.3699951,3.227510691,572.3699951,3.215457439,
571.7029419,0.04830214754,571.7029419,0.06066635251,571.7029419,0.05917994305,571.7029419,0.06050955132,571.7029419,3.316033602,571.7029419,3.217052221,571.7029419,3.227825403,571.7029419,3.218176126,
571.0359497,0.04695587978,571.0359497,0.06048489735,571.0359497,0.05903855711,571.0359497,0.06024562567,571.0359497,3.328310013,571.0359497,3.218353033,571.0359497,3.228864193,571.0359497,3.220074415,
570.3689575,0.0485503599,570.3689575,0.06075061858,570.3689575,0.05942818895,570.3689575,0.0599183552,570.3689575,3.313807487,570.3689575,3.216449261,570.3689575,3.226007462,570.3689575,3.222440004,
569.7019653,0.04902423173,569.7019653,0.05989344791,569.7019653,0.05951179191,569.7019653,0.06011780351,569.7019653,3.309589148,569.7019653,3.222620726,569.7019653,3.225396872,569.7019653,3.220996857,
569.0349731,0.04787643626,569.0349731,0.06059447676,569.0349731,0.06116424873,569.0349731,0.06053103134,569.0349731,3.319878101,569.0349731,3.217566967,569.0349731,3.213502407,569.0349731,3.21802187,
568.367981,0.04704843089,568.367981,0.06031895056,568.367981,0.05969892815,568.367981,0.06032428518,568.367981,3.327454805,568.367981,3.219546318,568.367981,3.224033356,568.367981,3.219507933,
567.7009888,0.04766509682,567.7009888,0.05960161984,567.7009888,0.05947791412,567.7009888,0.05955337733,567.7009888,3.321799517,567.7009888,3.224741936,567.7009888,3.22564435,567.7009888,3.225093603,
567.0339355,0.04806108028,567.0339355,0.05891527236,567.0339355,0.05905160308,567.0339355,0.05999154598,567.0339355,3.318206549,567.0339355,3.229772091,567.0339355,3.228768349,567.0339355,3.22191,
566.3669434,0.04774113744,566.3669434,0.05889140815,566.3669434,0.05905632302,566.3669434,0.05991506204,566.3669434,3.321107149,566.3669434,3.229948044,566.3669434,3.22873354,566.3669434,3.222464085,
565.6999512,0.04729835317,565.6999512,0.06016482413,565.6999512,0.05882982537,565.6999512,0.05855500326,565.6999512,3.325154066,565.6999512,3.220657349,565.6999512,3.23040247,565.6999512,3.232435942,
565.032959,0.04758539423,565.032959,0.06006122008,565.032959,0.0593550168,565.032959,0.0589739196,565.032959,3.322526217,565.032959,3.221405745,565.032959,3.226542473,565.032959,3.229340076,
564.3659668,0.04787138477,564.3659668,0.06094314903,564.3659668,0.05938665196,564.3659668,0.0591446124,564.3659668,3.319924116,564.3659668,3.215075016,564.3659668,3.226311207,564.3659668,3.228084803,
563.6989746,0.04762439057,563.6989746,0.06044686213,563.6989746,0.05872983113,563.6989746,0.05944669247,563.6989746,3.322170496,563.6989746,3.218626261,563.6989746,3.231141329,563.6989746,3.225872278,
563.0319824,0.04683977365,563.0319824,0.05939564854,563.0319824,0.05937653407,563.0319824,0.05921633542,563.0319824,3.329385281,563.0319824,3.226245403,563.0319824,3.226385117,563.0319824,3.227558374,
562.3649902,0.04651252553,562.3649902,0.05956650525,562.3649902,0.05836357176,562.3649902,0.05874108151,562.3649902,3.332430124,562.3649902,3.224997759,562.3649902,3.233858109,562.3649902,3.231058121,
561.697937,0.04760973155,561.697937,0.05925556272,561.697937,0.05784698203,561.697937,0.05959928408,561.697937,3.322304249,561.697937,3.227270842,561.697937,3.237719297,561.697937,3.224758863,
561.0309448,0.04777244478,561.0309448,0.05977947265,561.0309448,0.05870560557,561.0309448,0.05841917172,561.0309448,3.320822477,561.0309448,3.223448038,561.0309448,3.231320381,561.0309448,3.233444691,
560.3639526,0.04695820808,560.3639526,0.06029200554,560.3639526,0.05808062851,560.3639526,0.05979027599,560.3639526,3.328288555,560.3639526,3.219740152,560.3639526,3.23596859,560.3639526,3.22336936,
559.6969604,0.04715020582,559.6969604,0.05864524841,559.6969604,0.0588394478,559.6969604,0.05923161656,559.6969604,3.32651639,559.6969604,3.231767178,559.6969604,3.230331421,559.6969604,3.227446318,
559.0299683,0.04625653476,559.0299683,0.05822174624,559.0299683,0.05836893618,559.0299683,0.05784091726,559.0299683,3.334826946,559.0299683,3.23491478,559.0299683,3.233818293,559.0299683,3.237764835,
558.3629761,0.04596721381,558.3629761,0.05905401707,558.3629761,0.05895688012,558.3629761,0.05787196755,558.3629761,3.337551832,558.3629761,3.228750467,558.3629761,3.229465485,558.3629761,3.237531662,
557.6959839,0.04668639228,557.6959839,0.05886298046,557.6959839,0.058386866,557.6959839,0.05914098769,557.6959839,3.330809593,557.6959839,3.230157852,557.6959839,3.233684778,557.6959839,3.228111506,
557.0289917,0.04690043256,557.0289917,0.05811808631,557.0289917,0.05772624165,557.0289917,0.05858626589,557.0289917,3.32882309,557.0289917,3.235688686,557.0289917,3.238626719,557.0289917,3.232204199,
556.3619385,0.04589249566,556.3619385,0.05791021883,556.3619385,0.05683130026,556.3619385,0.05828812718,556.3619385,3.338258266,556.3619385,3.237244844,556.3619385,3.24541235,556.3619385,3.234419823,
555.6949463,0.04539825767,555.6949463,0.05800275877,555.6949463,0.05781856552,555.6949463,0.05815805122,555.6949463,3.342960835,555.6949463,3.236551285,555.6949463,3.237932682,555.6949463,3.235390186,
555.0279541,0.04574363679,555.0279541,0.05882767588,555.0279541,0.0570278801,555.0279541,0.05822287127,555.0279541,3.339669228,555.0279541,3.230418205,555.0279541,3.243912697,555.0279541,3.234906435,
554.3609619,0.04548312351,554.3609619,0.05845131353,554.3609619,0.05666423216,554.3609619,0.05853171647,554.3609619,3.342149734,554.3609619,3.233205795,554.3609619,3.246690989,554.3609619,3.232608795,
553.6939697,0.04540956393,553.6939697,0.05845953152,553.6939697,0.05742416903,553.6939697,0.05845991522,553.6939697,3.342852592,553.6939697,3.23314476,553.6939697,3.240905285,553.6939697,3.233141899,
553.0269775,0.04678442329,553.0269775,0.05865193158,553.0269775,0.05793276802,553.0269775,0.05838330835,553.0269775,3.329898834,553.0269775,3.231717587,553.0269775,3.237075806,553.0269775,3.233711243,
552.3599854,0.04553930834,552.3599854,0.05879165232,552.3599854,0.05764089897,552.3599854,0.05730326101,552.3599854,3.341613531,552.3599854,3.23068428,552.3599854,3.239269257,552.3599854,3.241820574,
551.6929932,0.04576800391,551.6929932,0.05732364208,551.6929932,0.05739979073,551.6929932,0.05830231309,551.6929932,3.339437962,551.6929932,3.241666317,551.6929932,3.241089582,551.6929932,3.234314203,
551.0259399,0.04624113441,551.0259399,0.05770941451,551.0259399,0.05702101439,551.0259399,0.05656319484,551.0259399,3.334971428,551.0259399,3.238753319,551.0259399,3.243965149,551.0259399,3.247466087,
